estacion,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
9,30.3975,-84.3289,19.2,21.2,12.3,100.0,25.95,0.0,3,23,2
9,30.3975,-84.3289,19.2,23.099999999999998,4.03,100.0,19.91,0.0,4,20,2
9,30.3975,-84.3289,19.2,25.799999999999997,8.5,100.0,18.12,0.11,6,21,2
9,30.3975,-84.3289,19.2,28.800000000000004,3.13,100.0,25.95,0.27,8,20,2
8,28.4339,-81.325,27.4,23.200000000000003,11.63,90.0,29.08,0.0,4,15,2
8,28.4339,-81.325,27.4,22.9,9.17,90.0,23.04,0.0,4,16,2
8,28.4339,-81.325,27.4,26.399999999999995,12.08,90.0,29.97,0.0,4,29,2
3,29.6919,-82.2756,37.5,18.400000000000002,1.79,90.0,19.91,0.0,1,16,3
3,29.6919,-82.2756,37.5,14.899999999999999,1.34,90.0,12.08,0.0,2,6,3
3,29.6919,-82.2756,37.5,19.899999999999995,2.24,90.0,14.99,0.0,3,9,3
3,29.6919,-82.2756,37.5,22.199999999999996,4.92,90.0,19.91,0.0,4,18,3
3,29.6919,-82.2756,37.5,24.699999999999996,3.8,90.0,29.97,0.0,6,3,3
1,29.1828,-81.0483,9.4,21.799999999999997,4.7,90.0,19.01,0.0,3,29,2
1,29.1828,-81.0483,9.4,23.400000000000002,4.03,90.0,21.92,0.0,5,27,2
1,29.1828,-81.0483,9.4,28.000000000000004,5.82,90.0,19.01,0.0,6,23,2
1,29.1828,-81.0483,9.4,28.299999999999997,3.58,90.0,18.12,0.0,7,15,2
1,29.1828,-81.0483,9.4,28.299999999999997,4.25,90.0,19.01,0.0,8,21,2
1,29.1828,-81.0483,9.4,25.700000000000003,3.8,90.0,14.09,0.55,9,2,2
6,24.555,-81.7522,1.2,22.399999999999995,9.84,90.0,29.08,0.0,1,12,1
6,24.555,-81.7522,1.2,22.9,10.07,90.0,27.96,0.05,1,13,1
6,24.555,-81.7522,1.2,22.399999999999995,16.11,90.0,38.92,0.0,3,5,1
6,24.555,-81.7522,1.2,22.299999999999997,14.32,90.0,33.11,0.0,3,6,1
6,24.555,-81.7522,1.2,22.700000000000003,9.84,90.0,25.05,0.0,4,9,1
6,24.555,-81.7522,1.2,24.799999999999997,11.86,90.0,29.08,0.0,4,10,1
6,24.555,-81.7522,1.2,23.8,10.96,90.0,25.05,1.86,4,13,1
6,24.555,-81.7522,1.2,26.399999999999995,6.49,90.0,16.11,0.0,5,11,1
6,24.555,-81.7522,1.2,30.200000000000003,7.83,90.0,17.0,0.13,7,26,1
6,24.555,-81.7522,1.2,29.599999999999998,10.74,90.0,23.94,0.0,8,20,1
6,24.555,-81.7522,1.2,29.699999999999996,5.82,90.0,19.01,0.03,8,22,1
6,24.555,-81.7522,1.2,30.0,7.16,90.0,19.91,0.0,9,5,1
6,24.555,-81.7522,1.2,30.300000000000004,5.82,90.0,25.05,1.11,9,7,1
7,25.7906,-80.3164,8.8,23.899999999999995,11.63,90.0,25.05,0.0,1,12,3
7,25.7906,-80.3164,8.8,24.200000000000003,11.86,90.0,27.96,0.0,1,13,3
7,25.7906,-80.3164,8.8,24.200000000000003,10.07,90.0,23.94,0.0,1,15,3
7,25.7906,-80.3164,8.8,20.4,4.7,90.0,18.12,0.0,2,1,3
7,25.7906,-80.3164,8.8,22.800000000000004,3.8,90.0,25.05,0.0,2,3,3
7,25.7906,-80.3164,8.8,22.600000000000005,6.04,90.0,19.01,0.0,2,4,3
7,25.7906,-80.3164,8.8,22.800000000000004,7.61,90.0,23.94,0.0,2,6,3
7,25.7906,-80.3164,8.8,22.399999999999995,6.49,90.0,21.92,0.0,2,20,3
7,25.7906,-80.3164,8.8,23.5,8.95,90.0,23.94,0.0,3,11,3
7,25.7906,-80.3164,8.8,23.400000000000002,11.41,90.0,29.97,0.0,4,10,3
7,25.7906,-80.3164,8.8,24.299999999999997,11.18,90.0,29.97,0.06,4,12,3
7,25.7906,-80.3164,8.8,25.200000000000003,16.78,90.0,29.97,0.0,4,15,3
7,25.7906,-80.3164,8.8,25.500000000000004,12.97,90.0,23.94,0.0,4,18,3
7,25.7906,-80.3164,8.8,25.4,14.32,90.0,25.95,0.0,4,19,3
7,25.7906,-80.3164,8.8,24.899999999999995,13.87,90.0,29.97,0.02,4,20,3
7,25.7906,-80.3164,8.8,28.200000000000003,11.63,90.0,29.97,0.0,5,16,3
7,25.7906,-80.3164,8.8,28.5,16.11,90.0,29.97,0.16,5,17,3
7,25.7906,-80.3164,8.8,30.300000000000004,10.74,90.0,23.94,0.01,7,5,3
7,25.7906,-80.3164,8.8,29.099999999999998,6.93,90.0,33.11,5.49,7,12,3
7,25.7906,-80.3164,8.8,28.600000000000005,12.53,90.0,25.05,0.2,7,13,3
7,25.7906,-80.3164,8.8,30.599999999999998,8.05,90.0,23.04,0.05,8,19,3
7,25.7906,-80.3164,8.8,28.099999999999998,3.58,90.0,25.05,0.87,8,23,3
7,25.7906,-80.3164,8.8,28.099999999999998,4.7,90.0,27.96,1.03,9,2,3
7,25.7906,-80.3164,8.8,29.400000000000002,4.47,90.0,12.08,0.0,9,3,3
7,25.7906,-80.3164,8.8,30.0,7.61,90.0,12.97,0.0,9,5,3
7,25.7906,-80.3164,8.8,29.200000000000003,19.46,90.0,59.06,1.78,9,9,3
10,27.9619,-82.5403,5.8,22.700000000000003,6.49,90.0,23.94,0.0,3,12,2
10,27.9619,-82.5403,5.8,20.200000000000003,7.38,90.0,31.09,0.97,3,13,2
10,27.9619,-82.5403,5.8,22.600000000000005,5.82,90.0,19.01,0.0,3,25,2
10,27.9619,-82.5403,5.8,24.099999999999998,6.93,90.0,23.94,0.0,4,14,2
10,27.9619,-82.5403,5.8,29.599999999999998,9.62,90.0,27.07,0.0,5,18,2
10,27.9619,-82.5403,5.8,28.299999999999997,7.61,90.0,27.96,0.0,6,21,2
11,27.6531,-80.2428,8.5,20.900000000000002,4.25,90.0,16.11,0.0,1,15,1
11,27.6531,-80.2428,8.5,23.000000000000004,12.97,90.0,23.94,0.0,4,10,1
11,27.6531,-80.2428,8.5,26.700000000000003,12.97,90.0,29.97,0.47,5,17,1
11,27.6531,-80.2428,8.5,27.299999999999997,6.49,90.0,19.01,0.0,6,12,1
11,27.6531,-80.2428,8.5,27.800000000000004,6.49,90.0,18.12,0.0,8,19,1
12,26.6847,-80.0994,5.8,15.699999999999998,12.53,90.0,27.07,0.0,1,9,2
12,26.6847,-80.0994,5.8,19.899999999999995,15.66,90.0,27.07,0.0,1,10,2
12,26.6847,-80.0994,5.8,23.200000000000003,13.2,90.0,27.07,0.0,1,14,2
12,26.6847,-80.0994,5.8,23.200000000000003,14.76,90.0,27.07,0.0,1,16,2
12,26.6847,-80.0994,5.8,21.700000000000003,4.92,90.0,17.0,0.0,2,3,2
12,26.6847,-80.0994,5.8,20.799999999999997,4.47,90.0,14.09,0.0,2,5,2
12,26.6847,-80.0994,5.8,21.2,19.91,90.0,36.01,0.0,3,6,2
12,26.6847,-80.0994,5.8,23.8,14.32,90.0,25.95,0.0,4,10,2
12,26.6847,-80.0994,5.8,27.299999999999997,11.18,90.0,23.94,0.0,5,21,2
12,26.6847,-80.0994,5.8,28.200000000000003,7.38,90.0,19.91,0.0,5,29,2
12,26.6847,-80.0994,5.8,29.299999999999997,8.28,90.0,19.91,0.0,6,29,2
12,26.6847,-80.0994,5.8,30.0,10.29,90.0,21.92,0.0,7,6,2
12,26.6847,-80.0994,5.8,29.899999999999995,7.61,90.0,19.01,0.0,7,26,2
12,26.6847,-80.0994,5.8,29.899999999999995,9.17,90.0,21.03,0.01,8,9,2
12,26.6847,-80.0994,5.8,27.9,4.92,90.0,17.0,0.0,9,3,2
2,26.0719,-80.1536,3.4,20.599999999999998,15.21,90.0,29.08,0.02,1,10,2
2,26.0719,-80.1536,3.4,23.200000000000003,14.76,90.0,29.08,0.01,1,14,2
2,26.0719,-80.1536,3.4,22.1,6.93,90.0,18.12,0.0,2,4,2
2,26.0719,-80.1536,3.4,23.200000000000003,8.05,90.0,21.03,0.0,2,20,2
2,26.0719,-80.1536,3.4,21.599999999999998,21.25,90.0,40.04,0.0,3,5,2
2,26.0719,-80.1536,3.4,23.400000000000002,9.84,90.0,23.94,0.0,3,11,2
2,26.0719,-80.1536,3.4,21.3,9.62,90.0,23.04,0.0,3,20,2
2,26.0719,-80.1536,3.4,23.400000000000002,15.88,90.0,27.96,0.15,3,25,2
2,26.0719,-80.1536,3.4,23.8,14.99,90.0,29.97,0.14,4,10,2
2,26.0719,-80.1536,3.4,25.0,8.72,90.0,21.92,0.0,5,3,2
2,26.0719,-80.1536,3.4,24.200000000000003,7.61,90.0,21.03,0.0,5,8,2
2,26.0719,-80.1536,3.4,27.399999999999995,11.63,90.0,25.95,0.0,5,16,2
2,26.0719,-80.1536,3.4,27.299999999999997,7.61,90.0,18.12,0.0,5,26,2
2,26.0719,-80.1536,3.4,28.800000000000004,5.82,90.0,19.01,0.0,5,27,2
2,26.0719,-80.1536,3.4,27.1,6.93,90.0,21.03,0.02,6,10,2
2,26.0719,-80.1536,3.4,29.299999999999997,8.5,90.0,19.01,0.0,6,29,2
2,26.0719,-80.1536,3.4,29.899999999999995,13.42,90.0,25.95,0.0,8,7,2
2,26.0719,-80.1536,3.4,30.0,11.86,90.0,25.05,0.04,8,21,2
2,26.0719,-80.1536,3.4,28.400000000000002,7.61,90.0,25.95,0.01,8,23,2
2,26.0719,-80.1536,3.4,29.899999999999995,6.93,90.0,18.12,0.0,8,30,2
4,30.4844,-81.7019,10.1,15.899999999999999,2.01,90.0,17.0,0.0,1,14,3
4,30.4844,-81.7019,10.1,14.600000000000001,3.36,90.0,16.11,0.0,2,6,3
4,30.4844,-81.7019,10.1,21.599999999999998,4.25,90.0,23.04,0.0,4,18,3
4,30.4844,-81.7019,10.1,28.299999999999997,4.7,90.0,19.91,0.0,7,15,3
4,30.4844,-81.7019,10.1,26.399999999999995,3.8,90.0,18.12,0.0,8,30,3
5,30.3361,-81.5147,12.5,16.700000000000003,2.91,90.0,18.12,0.0,1,14,2
5,30.3361,-81.5147,12.5,16.400000000000002,3.58,90.0,12.97,0.0,1,15,2
5,30.3361,-81.5147,12.5,9.100000000000001,3.8,90.0,17.0,0.0,3,17,2
5,30.3361,-81.5147,12.5,18.7,9.62,90.0,25.95,0.0,3,23,2
5,30.3361,-81.5147,12.5,18.7,5.59,90.0,23.04,0.0,4,10,2
5,30.3361,-81.5147,12.5,20.700000000000003,4.25,90.0,17.0,0.0,5,9,2
5,30.3361,-81.5147,12.5,24.299999999999997,8.28,90.0,21.92,0.05,5,19,2
5,30.3361,-81.5147,12.5,25.0,5.82,90.0,25.05,0.0,6,4,2
5,30.3361,-81.5147,12.5,26.3,4.7,90.0,19.01,0.12,6,29,2
5,30.3361,-81.5147,12.5,26.900000000000002,4.47,90.0,18.12,0.0,8,22,2
5,30.3361,-81.5147,12.5,26.100000000000005,3.36,90.0,12.97,0.0,9,3,2
5,30.3361,-81.5147,12.5,26.599999999999998,3.58,90.0,16.11,0.0,9,14,2
5,30.3361,-81.5147,12.5,26.900000000000002,5.14,90.0,18.12,0.0,9,15,2
9,30.3975,-84.3289,19.2,15.699999999999998,2.68,90.0,17.0,0.0,4,9,2
9,30.3975,-84.3289,19.2,22.299999999999997,2.24,90.0,16.11,0.0,4,18,2
9,30.3975,-84.3289,19.2,26.5,4.03,90.0,19.01,0.0,5,16,2
9,30.3975,-84.3289,19.2,26.0,3.36,90.0,48.09,0.53,6,17,2
9,30.3975,-84.3289,19.2,28.200000000000003,7.38,90.0,33.11,0.0,6,24,2
9,30.3975,-84.3289,19.2,26.0,5.59,90.0,16.11,0.0,9,16,2
8,28.4339,-81.325,27.4,14.000000000000002,6.26,80.0,25.95,0.0,1,10,2
8,28.4339,-81.325,27.4,21.700000000000003,8.95,80.0,25.95,0.0,4,10,2
8,28.4339,-81.325,27.4,23.400000000000002,6.71,80.0,25.05,0.0,4,18,2
8,28.4339,-81.325,27.4,23.8,8.95,80.0,31.09,0.0,4,19,2
8,28.4339,-81.325,27.4,24.6,7.16,80.0,23.94,0.0,5,15,2
8,28.4339,-81.325,27.4,25.4,5.82,80.0,29.97,0.24,6,1,2
8,28.4339,-81.325,27.4,24.400000000000002,4.7,80.0,25.05,0.21,6,2,2
8,28.4339,-81.325,27.4,25.100000000000005,5.37,80.0,29.97,0.61,6,11,2
8,28.4339,-81.325,27.4,24.200000000000003,4.47,80.0,25.95,0.2,6,13,2
8,28.4339,-81.325,27.4,26.2,5.82,80.0,25.95,0.01,9,15,2
3,29.6919,-82.2756,37.5,13.800000000000002,2.46,80.0,17.0,0.0,3,20,3
3,29.6919,-82.2756,37.5,21.900000000000002,5.82,80.0,21.03,0.0,4,20,3
3,29.6919,-82.2756,37.5,22.9,6.26,80.0,25.05,0.0,5,3,3
1,29.1828,-81.0483,9.4,17.800000000000004,2.91,80.0,17.0,0.0,1,12,2
1,29.1828,-81.0483,9.4,18.8,3.36,80.0,19.91,0.0,1,16,2
1,29.1828,-81.0483,9.4,13.299999999999999,2.68,80.0,16.11,0.0,2,17,2
1,29.1828,-81.0483,9.4,21.700000000000003,4.47,80.0,18.12,0.0,2,28,2
1,29.1828,-81.0483,9.4,20.700000000000003,12.75,80.0,31.09,0.2,3,23,2
1,29.1828,-81.0483,9.4,21.2,7.61,80.0,25.05,0.0,3,25,2
1,29.1828,-81.0483,9.4,22.9,9.17,80.0,25.95,0.08,4,15,2
1,29.1828,-81.0483,9.4,21.799999999999997,5.59,80.0,23.94,0.0,4,18,2
1,29.1828,-81.0483,9.4,22.399999999999995,5.37,80.0,21.92,0.0,4,20,2
1,29.1828,-81.0483,9.4,21.399999999999995,5.59,80.0,21.92,0.0,4,21,2
1,29.1828,-81.0483,9.4,22.700000000000003,5.82,80.0,21.03,0.0,4,22,2
1,29.1828,-81.0483,9.4,23.899999999999995,5.82,80.0,19.91,0.0,4,23,2
1,29.1828,-81.0483,9.4,22.700000000000003,6.26,80.0,21.03,0.0,5,3,2
1,29.1828,-81.0483,9.4,21.900000000000002,3.8,80.0,18.12,0.0,5,9,2
1,29.1828,-81.0483,9.4,25.4,7.16,80.0,25.05,0.0,5,17,2
1,29.1828,-81.0483,9.4,26.999999999999996,6.71,80.0,23.94,0.0,5,20,2
1,29.1828,-81.0483,9.4,24.799999999999997,4.7,80.0,27.96,0.26,6,1,2
1,29.1828,-81.0483,9.4,24.499999999999996,4.03,80.0,16.11,0.0,6,4,2
1,29.1828,-81.0483,9.4,25.700000000000003,2.46,80.0,14.99,0.1,6,13,2
1,29.1828,-81.0483,9.4,25.599999999999998,5.14,80.0,21.03,0.09,6,17,2
1,29.1828,-81.0483,9.4,28.299999999999997,4.7,80.0,17.0,0.0,7,5,2
1,29.1828,-81.0483,9.4,28.699999999999996,4.92,80.0,17.0,0.0,7,6,2
1,29.1828,-81.0483,9.4,29.099999999999998,5.59,80.0,21.92,0.0,7,14,2
1,29.1828,-81.0483,9.4,28.400000000000002,3.8,80.0,18.12,0.0,8,9,2
1,29.1828,-81.0483,9.4,28.400000000000002,4.7,80.0,19.01,0.0,8,24,2
1,29.1828,-81.0483,9.4,26.999999999999996,4.47,80.0,21.92,0.0,9,5,2
1,29.1828,-81.0483,9.4,26.700000000000003,3.13,80.0,17.0,0.0,9,13,2
6,24.555,-81.7522,1.2,19.699999999999996,11.41,80.0,29.97,0.0,1,10,1
6,24.555,-81.7522,1.2,22.9,9.62,80.0,23.94,0.0,1,14,1
6,24.555,-81.7522,1.2,23.299999999999997,8.95,80.0,23.04,0.0,1,15,1
6,24.555,-81.7522,1.2,21.100000000000005,7.61,80.0,25.05,0.0,2,1,1
6,24.555,-81.7522,1.2,23.099999999999998,10.29,80.0,23.94,0.0,2,6,1
6,24.555,-81.7522,1.2,29.0,7.61,80.0,18.12,0.0,5,29,1
6,24.555,-81.7522,1.2,29.400000000000002,11.41,80.0,29.08,0.0,7,11,1
6,24.555,-81.7522,1.2,30.700000000000003,7.61,80.0,44.96,0.53,8,19,1
7,25.7906,-80.3164,8.8,20.900000000000002,10.29,80.0,27.96,0.01,1,10,3
7,25.7906,-80.3164,8.8,17.800000000000004,5.59,80.0,19.01,0.0,1,31,3
7,25.7906,-80.3164,8.8,21.2,8.28,80.0,23.04,0.0,2,21,3
7,25.7906,-80.3164,8.8,21.900000000000002,19.01,80.0,40.04,0.0,3,5,3
7,25.7906,-80.3164,8.8,21.799999999999997,17.22,80.0,35.12,0.0,3,6,3
7,25.7906,-80.3164,8.8,21.599999999999998,5.82,80.0,23.04,0.0,3,21,3
7,25.7906,-80.3164,8.8,22.700000000000003,14.32,80.0,31.99,0.59,3,24,3
7,25.7906,-80.3164,8.8,23.600000000000005,9.62,80.0,25.05,0.18,3,26,3
7,25.7906,-80.3164,8.8,22.800000000000004,9.4,80.0,25.05,0.0,4,9,3
7,25.7906,-80.3164,8.8,23.8,10.74,80.0,27.96,0.0,4,11,3
7,25.7906,-80.3164,8.8,24.400000000000002,11.41,80.0,25.05,0.0,4,13,3
7,25.7906,-80.3164,8.8,24.799999999999997,14.54,80.0,29.08,0.0,4,16,3
7,25.7906,-80.3164,8.8,28.099999999999998,14.32,80.0,31.99,0.89,5,18,3
7,25.7906,-80.3164,8.8,29.200000000000003,10.74,80.0,21.03,0.04,6,12,3
7,25.7906,-80.3164,8.8,28.899999999999995,5.37,80.0,25.95,0.69,6,28,3
7,25.7906,-80.3164,8.8,30.200000000000003,7.83,80.0,25.95,0.0,7,15,3
7,25.7906,-80.3164,8.8,30.900000000000002,10.51,80.0,25.95,0.0,8,9,3
7,25.7906,-80.3164,8.8,28.899999999999995,8.05,80.0,23.04,0.36,8,20,3
7,25.7906,-80.3164,8.8,30.100000000000005,8.5,80.0,23.04,0.13,8,22,3
7,25.7906,-80.3164,8.8,29.200000000000003,9.4,80.0,19.91,0.0,9,4,3
10,27.9619,-82.5403,5.8,20.4,8.05,80.0,27.96,0.0,3,6,2
10,27.9619,-82.5403,5.8,22.800000000000004,6.26,80.0,21.92,0.0,4,10,2
10,27.9619,-82.5403,5.8,28.899999999999995,5.82,80.0,23.94,0.15,7,9,2
10,27.9619,-82.5403,5.8,28.600000000000005,7.61,80.0,27.07,0.01,9,8,2
11,27.6531,-80.2428,8.5,24.099999999999998,7.38,80.0,23.94,0.0,5,3,1
11,27.6531,-80.2428,8.5,28.800000000000004,7.16,80.0,23.94,0.0,7,11,1
11,27.6531,-80.2428,8.5,26.900000000000002,7.16,80.0,21.92,3.11,8,11,1
11,27.6531,-80.2428,8.5,27.9,3.8,80.0,18.12,0.02,9,5,1
12,26.6847,-80.0994,5.8,21.5,15.21,80.0,27.96,0.0,1,11,2
12,26.6847,-80.0994,5.8,23.5,14.99,80.0,27.96,0.0,1,13,2
12,26.6847,-80.0994,5.8,23.400000000000002,11.41,80.0,23.04,0.0,1,15,2
12,26.6847,-80.0994,5.8,19.400000000000002,5.82,80.0,17.0,0.0,2,2,2
12,26.6847,-80.0994,5.8,21.399999999999995,8.5,80.0,25.05,0.0,2,6,2
12,26.6847,-80.0994,5.8,23.5,9.62,80.0,21.92,0.0,3,27,2
12,26.6847,-80.0994,5.8,19.099999999999998,7.16,80.0,19.91,0.0,4,8,2
12,26.6847,-80.0994,5.8,22.299999999999997,10.51,80.0,29.08,0.0,4,9,2
12,26.6847,-80.0994,5.8,24.099999999999998,13.42,80.0,23.94,0.0,4,13,2
12,26.6847,-80.0994,5.8,24.699999999999996,18.34,80.0,34.0,0.0,4,15,2
12,26.6847,-80.0994,5.8,27.1,11.41,80.0,27.07,0.03,5,16,2
12,26.6847,-80.0994,5.8,29.899999999999995,10.07,80.0,23.04,0.0,7,15,2
2,26.0719,-80.1536,3.4,23.5,9.84,80.0,21.92,0.0,2,6,2
2,26.0719,-80.1536,3.4,22.399999999999995,17.67,80.0,34.0,0.0,3,4,2
2,26.0719,-80.1536,3.4,23.000000000000004,19.01,80.0,33.11,0.0,3,24,2
2,26.0719,-80.1536,3.4,23.299999999999997,8.05,80.0,21.92,0.0,3,27,2
2,26.0719,-80.1536,3.4,25.100000000000005,19.01,80.0,33.11,0.02,4,15,2
2,26.0719,-80.1536,3.4,29.200000000000003,9.62,80.0,18.12,0.16,7,11,2
2,26.0719,-80.1536,3.4,29.799999999999997,10.51,80.0,27.07,0.0,8,19,2
2,26.0719,-80.1536,3.4,28.800000000000004,8.5,80.0,21.03,0.08,9,4,2
4,30.4844,-81.7019,10.1,17.1,4.25,80.0,16.11,0.0,2,20,3
4,30.4844,-81.7019,10.1,19.400000000000002,6.26,80.0,19.01,0.0,2,24,3
4,30.4844,-81.7019,10.1,13.199999999999998,7.16,80.0,29.08,0.0,3,5,3
4,30.4844,-81.7019,10.1,14.700000000000001,4.7,80.0,19.91,0.0,4,9,3
4,30.4844,-81.7019,10.1,19.400000000000002,8.05,80.0,25.05,0.0,4,14,3
4,30.4844,-81.7019,10.1,21.100000000000005,5.59,80.0,25.95,0.0,4,16,3
4,30.4844,-81.7019,10.1,21.900000000000002,4.92,80.0,23.04,0.0,4,20,3
4,30.4844,-81.7019,10.1,22.700000000000003,4.47,80.0,19.01,0.0,5,15,3
4,30.4844,-81.7019,10.1,24.699999999999996,3.8,80.0,19.01,0.63,6,27,3
4,30.4844,-81.7019,10.1,25.799999999999997,2.68,80.0,12.97,0.0,9,3,3
5,30.3361,-81.5147,12.5,19.799999999999997,6.49,80.0,18.12,0.0,2,24,2
5,30.3361,-81.5147,12.5,23.400000000000002,4.47,80.0,18.12,0.0,5,15,2
5,30.3361,-81.5147,12.5,27.199999999999996,6.26,80.0,19.91,0.01,8,26,2
9,30.3975,-84.3289,19.2,12.899999999999999,6.93,80.0,19.01,0.0,2,4,2
9,30.3975,-84.3289,19.2,12.399999999999999,4.92,80.0,16.11,0.0,2,10,2
9,30.3975,-84.3289,19.2,20.700000000000003,3.8,80.0,18.12,0.0,4,12,2
9,30.3975,-84.3289,19.2,23.899999999999995,4.92,80.0,19.01,0.0,5,14,2
9,30.3975,-84.3289,19.2,24.699999999999996,5.14,80.0,17.0,0.02,6,28,2
9,30.3975,-84.3289,19.2,27.199999999999996,7.16,80.0,21.92,0.0,7,30,2
9,30.3975,-84.3289,19.2,28.000000000000004,8.05,80.0,23.04,0.0,8,2,2
8,28.4339,-81.325,27.4,17.6,4.92,70.0,18.12,0.0,2,6,2
8,28.4339,-81.325,27.4,19.299999999999997,13.87,70.0,31.09,0.0,3,5,2
8,28.4339,-81.325,27.4,22.399999999999995,9.4,70.0,25.95,0.0,3,11,2
8,28.4339,-81.325,27.4,21.2,12.3,70.0,29.08,0.0,3,24,2
8,28.4339,-81.325,27.4,21.599999999999998,8.05,70.0,25.05,0.0,4,11,2
8,28.4339,-81.325,27.4,22.800000000000004,5.14,70.0,21.03,0.0,4,17,2
8,28.4339,-81.325,27.4,24.499999999999996,7.83,70.0,25.95,0.0,6,9,2
8,28.4339,-81.325,27.4,24.699999999999996,5.82,70.0,29.97,0.02,6,12,2
8,28.4339,-81.325,27.4,27.600000000000005,7.61,70.0,25.05,0.07,7,14,2
8,28.4339,-81.325,27.4,27.199999999999996,6.49,70.0,23.04,0.0,9,7,2
3,29.6919,-82.2756,37.5,18.8,4.92,70.0,21.03,0.0,4,11,3
3,29.6919,-82.2756,37.5,27.1,3.58,70.0,19.01,0.05,8,10,3
1,29.1828,-81.0483,9.4,15.399999999999999,4.47,70.0,17.0,0.23,1,6,2
1,29.1828,-81.0483,9.4,13.699999999999998,2.91,70.0,17.0,0.0,2,1,2
1,29.1828,-81.0483,9.4,18.7,14.54,70.0,29.08,0.0,3,5,2
1,29.1828,-81.0483,9.4,20.599999999999998,4.47,70.0,23.04,0.0,3,26,2
1,29.1828,-81.0483,9.4,20.599999999999998,3.8,70.0,17.0,0.0,3,28,2
1,29.1828,-81.0483,9.4,22.1,8.95,70.0,23.04,0.0,4,11,2
1,29.1828,-81.0483,9.4,22.700000000000003,14.32,70.0,29.08,0.0,4,14,2
1,29.1828,-81.0483,9.4,23.899999999999995,5.59,70.0,18.12,0.0,5,10,2
1,29.1828,-81.0483,9.4,25.4,8.95,70.0,23.04,0.0,5,18,2
1,29.1828,-81.0483,9.4,25.799999999999997,4.7,70.0,19.91,0.0,5,21,2
1,29.1828,-81.0483,9.4,21.799999999999997,4.92,70.0,18.12,0.0,5,26,2
1,29.1828,-81.0483,9.4,26.700000000000003,5.37,70.0,21.03,0.01,5,30,2
1,29.1828,-81.0483,9.4,23.899999999999995,4.7,70.0,19.91,0.0,6,3,2
1,29.1828,-81.0483,9.4,26.2,4.7,70.0,21.03,0.0,6,11,2
1,29.1828,-81.0483,9.4,25.900000000000002,3.36,70.0,16.11,0.21,6,12,2
1,29.1828,-81.0483,9.4,27.9,4.47,70.0,19.01,0.0,6,29,2
1,29.1828,-81.0483,9.4,28.600000000000005,4.03,70.0,19.91,0.0,7,7,2
1,29.1828,-81.0483,9.4,26.900000000000002,3.58,70.0,18.12,0.0,7,11,2
1,29.1828,-81.0483,9.4,28.000000000000004,6.93,70.0,23.04,0.0,7,13,2
1,29.1828,-81.0483,9.4,27.399999999999995,5.14,70.0,18.12,0.0,7,20,2
1,29.1828,-81.0483,9.4,28.299999999999997,4.92,70.0,19.91,0.0,8,23,2
1,29.1828,-81.0483,9.4,28.099999999999998,5.37,70.0,19.91,0.0,8,25,2
1,29.1828,-81.0483,9.4,27.9,3.36,70.0,16.11,0.04,9,14,2
1,29.1828,-81.0483,9.4,28.000000000000004,5.59,70.0,19.01,0.0,9,15,2
6,24.555,-81.7522,1.2,24.899999999999995,12.53,70.0,25.95,0.0,4,11,1
7,25.7906,-80.3164,8.8,23.400000000000002,9.17,70.0,27.96,0.06,1,14,3
7,25.7906,-80.3164,8.8,22.1,8.95,70.0,27.07,0.0,2,10,3
7,25.7906,-80.3164,8.8,23.200000000000003,8.5,70.0,46.08,1.17,3,23,3
7,25.7906,-80.3164,8.8,29.599999999999998,7.16,70.0,21.03,0.0,9,15,3
10,27.9619,-82.5403,5.8,22.9,7.61,70.0,31.09,0.0,3,23,2
10,27.9619,-82.5403,5.8,24.400000000000002,6.49,70.0,23.94,0.0,4,13,2
10,27.9619,-82.5403,5.8,29.899999999999995,5.59,70.0,31.99,1.03,7,5,2
10,27.9619,-82.5403,5.8,30.100000000000005,4.92,70.0,31.09,0.46,8,23,2
11,27.6531,-80.2428,8.5,13.299999999999999,2.68,70.0,14.99,0.0,2,1,1
11,27.6531,-80.2428,8.5,20.700000000000003,14.09,70.0,27.96,0.0,3,4,1
11,27.6531,-80.2428,8.5,21.0,17.67,70.0,31.99,0.0,3,5,1
11,27.6531,-80.2428,8.5,13.199999999999998,6.71,70.0,21.92,0.0,3,17,1
11,27.6531,-80.2428,8.5,21.900000000000002,12.08,70.0,53.91,0.7,3,23,1
11,27.6531,-80.2428,8.5,22.399999999999995,9.4,70.0,21.92,0.0,3,26,1
11,27.6531,-80.2428,8.5,23.200000000000003,10.96,70.0,23.04,0.02,4,12,1
11,27.6531,-80.2428,8.5,22.9,10.07,70.0,23.94,0.01,4,13,1
11,27.6531,-80.2428,8.5,26.3,5.82,70.0,19.01,0.04,6,11,1
11,27.6531,-80.2428,8.5,27.800000000000004,6.49,70.0,19.01,0.0,6,29,1
11,27.6531,-80.2428,8.5,29.599999999999998,7.83,70.0,19.01,0.0,7,6,1
11,27.6531,-80.2428,8.5,27.800000000000004,4.47,70.0,19.01,0.0,9,4,1
