estacion,estado,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
11,,27.6531,-80.2428,8.5,26.3,1.8611168144588264,140.0,35.12,0.0,-0.3246711778803988,3,-1.6961248346964726
11,,27.6531,-80.2428,8.5,25.200000000000003,0.8813556908892396,140.0,29.97,0.0,-0.3246711778803988,4,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.2,1.1276643532391355,140.0,27.07,0.0,-0.3246711778803988,5,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.3,2.780669153898439,140.0,35.12,0.0,-0.3246711778803988,30,-1.6961248346964726
11,,27.6531,-80.2428,8.5,25.4,-0.5253404474201679,140.0,17.0,0.0,0.08012551139504238,27,-1.6961248346964726
11,,27.6531,-80.2428,8.5,25.799999999999997,-0.15861421681032248,140.0,18.12,0.0,0.08012551139504238,28,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.1,0.208112013799523,140.0,19.01,0.0,0.08012551139504238,29,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.600000000000005,0.3312663449744709,140.0,29.97,0.0,0.08012551139504238,30,-1.6961248346964726
11,,27.6531,-80.2428,8.5,25.700000000000003,-1.0781665562499352,140.0,21.92,0.33,0.4849222006704836,2,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.099999999999998,0.8813556908892396,140.0,25.05,0.0,0.4849222006704836,23,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.000000000000004,0.08495768262457505,140.0,21.03,0.0,0.4849222006704836,25,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.600000000000005,0.08495768262457505,140.0,23.94,0.02,0.4849222006704836,30,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.899999999999995,-0.22155976385529608,140.0,23.04,0.0,0.8897188899459247,3,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.5,-0.3419773321152452,140.0,16.11,0.0,0.8897188899459247,25,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.299999999999997,0.08495768262457505,140.0,23.04,0.0,0.8897188899459247,27,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.899999999999995,-0.2817685479852707,140.0,27.96,0.0,0.8897188899459247,28,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.200000000000003,0.2683207979294978,140.0,23.04,0.0,1.2945155792213658,4,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.899999999999995,1.0647188061941624,140.0,25.05,0.0,1.2945155792213658,7,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.700000000000003,-0.8318578939000388,140.0,18.12,0.18,1.2945155792213658,20,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.800000000000004,-0.7716491097700643,140.0,19.01,0.11,1.6993122684968072,6,-1.6961248346964726
12,,26.6847,-80.0994,5.8,25.4,0.14790322966954816,140.0,21.92,0.02,-1.5390612457067223,3,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.299999999999997,0.5748382444093685,140.0,23.94,0.01,-1.1342645564312812,7,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.5,0.45442067614941933,140.0,29.08,0.0,-0.72946786715584,30,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.3,1.9842711456337747,140.0,29.97,0.0,-0.3246711778803988,3,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.3,1.1878731373691103,140.0,29.08,0.0,-0.3246711778803988,4,-0.13143960268877047
12,,26.6847,-80.0994,5.8,25.300000000000004,1.9842711456337747,140.0,27.96,0.0,-0.3246711778803988,22,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.3,0.8211469067592648,140.0,29.08,0.63,0.08012551139504238,2,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.100000000000005,0.14790322966954816,140.0,19.91,0.0,0.08012551139504238,11,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.599999999999998,0.208112013799523,140.0,23.04,0.0,0.08012551139504238,12,-0.13143960268877047
12,,26.6847,-80.0994,5.8,27.700000000000003,2.5945692756785177,140.0,34.0,0.02,0.08012551139504238,17,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.299999999999997,2.0444799297637495,140.0,31.09,0.0,0.4849222006704836,21,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.5,0.637783791454342,140.0,23.04,0.0,0.4849222006704836,30,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.600000000000005,0.45442067614941933,140.0,23.94,0.0,0.8897188899459247,9,-0.13143960268877047
12,,26.6847,-80.0994,5.8,30.100000000000005,0.5748382444093685,140.0,23.04,0.0,1.2945155792213658,5,-0.13143960268877047
12,,26.6847,-80.0994,5.8,30.300000000000004,0.637783791454342,140.0,23.04,0.0,1.6993122684968072,1,-0.13143960268877047
2,,26.0719,-80.1536,3.4,24.400000000000002,1.6777536991539037,140.0,25.95,0.0,-1.5390612457067223,1,-0.13143960268877047
2,,26.0719,-80.1536,3.4,25.500000000000004,2.35099737624362,140.0,31.09,0.02,-1.5390612457067223,2,-0.13143960268877047
2,,26.0719,-80.1536,3.4,19.6,-0.7114403256400897,140.0,19.01,0.0,-1.5390612457067223,25,-0.13143960268877047
2,,26.0719,-80.1536,3.4,21.999999999999996,0.5146294602793936,140.0,19.91,0.0,-1.1342645564312812,11,-0.13143960268877047
2,,26.0719,-80.1536,3.4,22.800000000000004,-0.7114403256400897,140.0,19.91,0.0,-1.1342645564312812,14,-0.13143960268877047
2,,26.0719,-80.1536,3.4,25.300000000000004,1.0045100220641876,140.0,23.94,0.0,-0.72946786715584,1,-0.13143960268877047
2,,26.0719,-80.1536,3.4,23.400000000000002,-0.3419773321152452,140.0,16.11,0.0,-0.72946786715584,10,-0.13143960268877047
2,,26.0719,-80.1536,3.4,25.100000000000005,-0.2817685479852707,140.0,21.92,0.0,-0.72946786715584,29,-0.13143960268877047
2,,26.0719,-80.1536,3.4,25.900000000000002,-0.03545988563537432,140.0,19.91,0.0,-0.3246711778803988,1,-0.13143960268877047
2,,26.0719,-80.1536,3.4,26.3,1.6777536991539037,140.0,31.99,0.01,-0.3246711778803988,3,-0.13143960268877047
2,,26.0719,-80.1536,3.4,26.5,1.1276643532391355,140.0,27.96,0.0,-0.3246711778803988,4,-0.13143960268877047
2,,26.0719,-80.1536,3.4,19.799999999999997,-0.2817685479852707,140.0,19.01,0.0,-0.3246711778803988,8,-0.13143960268877047
2,,26.0719,-80.1536,3.4,25.200000000000003,2.104688713893724,140.0,27.07,0.0,-0.3246711778803988,22,-0.13143960268877047
2,,26.0719,-80.1536,3.4,27.299999999999997,1.248081921499085,140.0,25.95,0.0,-0.3246711778803988,27,-0.13143960268877047
2,,26.0719,-80.1536,3.4,26.900000000000002,1.0045100220641876,140.0,27.07,0.2,0.08012551139504238,2,-0.13143960268877047
2,,26.0719,-80.1536,3.4,26.799999999999997,0.2683207979294978,140.0,25.05,0.0,0.08012551139504238,12,-0.13143960268877047
2,,26.0719,-80.1536,3.4,28.000000000000004,0.5748382444093685,140.0,29.08,0.0,0.08012551139504238,23,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.099999999999998,0.637783791454342,140.0,23.04,0.0,0.08012551139504238,30,-0.13143960268877047
2,,26.0719,-80.1536,3.4,27.299999999999997,-0.4651316632901934,140.0,25.95,0.22,0.4849222006704836,14,-0.13143960268877047
2,,26.0719,-80.1536,3.4,28.099999999999998,0.6979925755843164,140.0,38.03,0.36,0.4849222006704836,18,-0.13143960268877047
2,,26.0719,-80.1536,3.4,27.199999999999996,1.7379624832838785,140.0,33.11,0.19,0.4849222006704836,19,-0.13143960268877047
2,,26.0719,-80.1536,3.4,28.800000000000004,2.534360491548543,140.0,31.09,0.02,0.4849222006704836,20,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.099999999999998,1.0045100220641876,140.0,23.04,0.0,0.4849222006704836,24,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.299999999999997,0.6979925755843164,140.0,23.94,0.01,0.4849222006704836,26,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.799999999999997,0.3914751291044457,140.0,19.91,0.0,0.8897188899459247,7,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.799999999999997,-0.3419773321152452,140.0,23.04,0.0,0.8897188899459247,28,-0.13143960268877047
2,,26.0719,-80.1536,3.4,27.800000000000004,-0.22155976385529608,140.0,23.04,0.0,1.2945155792213658,2,-0.13143960268877047
2,,26.0719,-80.1536,3.4,30.400000000000002,0.5146294602793936,140.0,23.94,0.0,1.2945155792213658,3,-0.13143960268877047
2,,26.0719,-80.1536,3.4,30.400000000000002,1.248081921499085,140.0,27.07,0.0,1.2945155792213658,4,-0.13143960268877047
2,,26.0719,-80.1536,3.4,30.400000000000002,-0.03545988563537432,140.0,21.03,0.0,1.2945155792213658,17,-0.13143960268877047
4,,30.4844,-81.7019,10.1,15.100000000000001,-0.40492287916021885,140.0,31.99,0.0,-1.1342645564312812,27,1.4332456293189315
4,,30.4844,-81.7019,10.1,12.600000000000001,-1.1383753403799097,140.0,16.11,0.0,-0.72946786715584,20,1.4332456293189315
4,,30.4844,-81.7019,10.1,20.700000000000003,-0.7114403256400897,140.0,19.01,0.0,-0.3246711778803988,17,1.4332456293189315
4,,30.4844,-81.7019,10.1,21.399999999999995,-0.5253404474201679,140.0,21.92,0.0,-0.3246711778803988,26,1.4332456293189315
4,,30.4844,-81.7019,10.1,24.299999999999997,-1.1383753403799097,140.0,29.08,0.09,0.4849222006704836,1,1.4332456293189315
4,,30.4844,-81.7019,10.1,29.0,-0.5882859944651415,140.0,19.01,0.0,0.8897188899459247,4,1.4332456293189315
4,,30.4844,-81.7019,10.1,28.600000000000005,-0.5253404474201679,140.0,17.0,0.0,0.8897188899459247,7,1.4332456293189315
4,,30.4844,-81.7019,10.1,26.399999999999995,-1.3217384556848326,140.0,16.11,0.0,1.6993122684968072,5,1.4332456293189315
5,,30.3361,-81.5147,12.5,15.599999999999998,-1.384684002729806,140.0,16.11,0.0,-1.5390612457067223,12,-0.13143960268877047
5,,30.3361,-81.5147,12.5,18.000000000000004,-0.3419773321152452,140.0,25.05,0.0,-1.1342645564312812,21,-0.13143960268877047
5,,30.3361,-81.5147,12.5,16.8,0.14790322966954816,140.0,29.08,0.0,-1.1342645564312812,27,-0.13143960268877047
5,,30.3361,-81.5147,12.5,18.099999999999998,0.2683207979294978,140.0,29.08,0.0,-0.72946786715584,6,-0.13143960268877047
5,,30.3361,-81.5147,12.5,19.899999999999995,-0.6484947785951162,140.0,21.92,0.0,-0.72946786715584,26,-0.13143960268877047
5,,30.3361,-81.5147,12.5,20.700000000000003,-0.8318578939000388,140.0,19.01,0.0,-0.3246711778803988,17,-0.13143960268877047
5,,30.3361,-81.5147,12.5,21.700000000000003,-0.15861421681032248,140.0,19.91,0.0,-0.3246711778803988,26,-0.13143960268877047
5,,30.3361,-81.5147,12.5,25.4,1.0647188061941624,140.0,29.08,0.0,-0.3246711778803988,29,-0.13143960268877047
5,,30.3361,-81.5147,12.5,25.300000000000004,2.104688713893724,140.0,31.99,0.0,-0.3246711778803988,30,-0.13143960268877047
5,,30.3361,-81.5147,12.5,26.599999999999998,0.45442067614941933,140.0,25.05,0.0,0.08012551139504238,20,-0.13143960268877047
5,,30.3361,-81.5147,12.5,27.600000000000005,0.08495768262457505,140.0,19.91,0.0,0.4849222006704836,23,-0.13143960268877047
5,,30.3361,-81.5147,12.5,27.800000000000004,-0.7114403256400897,140.0,19.01,0.0,0.8897188899459247,14,-0.13143960268877047
5,,30.3361,-81.5147,12.5,27.800000000000004,-0.5253404474201679,140.0,18.12,0.0,0.8897188899459247,15,-0.13143960268877047
5,,30.3361,-81.5147,12.5,27.299999999999997,-0.7716491097700643,140.0,18.12,0.0,0.8897188899459247,20,-0.13143960268877047
5,,30.3361,-81.5147,12.5,27.1,-1.0152210092049616,140.0,17.0,0.0,0.8897188899459247,21,-0.13143960268877047
5,,30.3361,-81.5147,12.5,29.200000000000003,-0.4651316632901934,140.0,17.0,0.0,1.2945155792213658,16,-0.13143960268877047
5,,30.3361,-81.5147,12.5,24.400000000000002,5.106917631647459,140.0,70.02,4.03,1.6993122684968072,11,-0.13143960268877047
9,,30.3975,-84.3289,19.2,16.900000000000002,0.3914751291044457,140.0,25.95,0.06,-1.5390612457067223,1,-0.13143960268877047
9,,30.3975,-84.3289,19.2,20.200000000000003,-0.2817685479852707,140.0,29.08,0.4,-1.5390612457067223,20,-0.13143960268877047
9,,30.3975,-84.3289,19.2,22.800000000000004,-0.22155976385529608,140.0,21.92,0.0,-0.3246711778803988,15,-0.13143960268877047
9,,30.3975,-84.3289,19.2,21.399999999999995,-0.40492287916021885,140.0,27.07,0.03,-0.3246711778803988,23,-0.13143960268877047
9,,30.3975,-84.3289,19.2,26.599999999999998,0.024748898494600245,140.0,17.0,0.0,0.08012551139504238,18,-0.13143960268877047
9,,30.3975,-84.3289,19.2,24.699999999999996,-1.7514102333396515,140.0,14.99,0.09,1.6993122684968072,14,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.299999999999997,0.208112013799523,130.0,21.92,0.0,-0.3246711778803988,2,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.099999999999998,-0.03545988563537432,130.0,21.03,0.0,-0.3246711778803988,22,-0.13143960268877047
8,,28.4339,-81.325,27.4,26.2,0.6979925755843164,130.0,23.04,0.01,0.4849222006704836,20,-0.13143960268877047
8,,28.4339,-81.325,27.4,26.799999999999997,-1.384684002729806,130.0,31.99,0.61,1.6993122684968072,5,-0.13143960268877047
3,,29.6919,-82.2756,37.5,17.9,-1.1383753403799097,130.0,16.11,0.0,-1.1342645564312812,20,1.4332456293189315
3,,29.6919,-82.2756,37.5,18.8,0.08495768262457505,130.0,21.92,0.12,-1.1342645564312812,22,1.4332456293189315
3,,29.6919,-82.2756,37.5,17.5,-0.5253404474201679,130.0,21.92,0.0,-0.72946786715584,11,1.4332456293189315
3,,29.6919,-82.2756,37.5,15.699999999999998,-1.0781665562499352,130.0,23.04,0.0,-0.3246711778803988,9,1.4332456293189315
3,,29.6919,-82.2756,37.5,21.0,-1.0152210092049616,130.0,18.12,0.0,-0.3246711778803988,17,1.4332456293189315
3,,29.6919,-82.2756,37.5,23.000000000000004,-0.7716491097700643,130.0,27.07,4.45,0.4849222006704836,7,1.4332456293189315
3,,29.6919,-82.2756,37.5,26.3,-1.3217384556848326,130.0,17.0,0.02,0.4849222006704836,30,1.4332456293189315
3,,29.6919,-82.2756,37.5,25.500000000000004,-0.9550122250749871,130.0,18.12,0.06,1.2945155792213658,1,1.4332456293189315
1,,29.1828,-81.0483,9.4,28.200000000000003,-0.8948034409450125,130.0,19.91,0.0,0.8897188899459247,16,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.999999999999996,-1.0152210092049616,130.0,17.0,0.0,1.2945155792213658,19,-0.13143960268877047
6,,24.555,-81.7522,1.2,25.599999999999998,1.3110274685440582,130.0,23.94,0.0,-1.5390612457067223,2,-1.6961248346964726
6,,24.555,-81.7522,1.2,25.700000000000003,-0.40492287916021885,130.0,19.91,0.0,-1.5390612457067223,3,-1.6961248346964726
6,,24.555,-81.7522,1.2,22.700000000000003,-0.2817685479852707,130.0,18.12,0.0,-1.5390612457067223,19,-1.6961248346964726
6,,24.555,-81.7522,1.2,24.899999999999995,0.5748382444093685,130.0,19.01,0.0,-1.1342645564312812,7,-1.6961248346964726
6,,24.555,-81.7522,1.2,22.1,-1.1985841245098843,130.0,10.07,0.0,-1.1342645564312812,14,-1.6961248346964726
6,,24.555,-81.7522,1.2,25.500000000000004,1.248081921499085,130.0,23.04,0.0,-1.1342645564312812,20,-1.6961248346964726
6,,24.555,-81.7522,1.2,26.0,1.248081921499085,130.0,27.07,0.0,-0.72946786715584,31,-1.6961248346964726
6,,24.555,-81.7522,1.2,27.199999999999996,0.5146294602793936,130.0,33.11,0.0,0.08012551139504238,2,-1.6961248346964726
6,,24.555,-81.7522,1.2,28.699999999999996,0.208112013799523,130.0,21.03,0.0,0.4849222006704836,17,-1.6961248346964726
6,,24.555,-81.7522,1.2,29.400000000000002,-0.15861421681032248,130.0,14.99,0.0,0.8897188899459247,8,-1.6961248346964726
6,,24.555,-81.7522,1.2,29.200000000000003,0.2683207979294978,130.0,35.12,0.36,0.8897188899459247,9,-1.6961248346964726
6,,24.555,-81.7522,1.2,30.400000000000002,0.2683207979294978,130.0,17.0,0.0,0.8897188899459247,21,-1.6961248346964726
6,,24.555,-81.7522,1.2,31.0,1.9213255985888011,130.0,23.94,0.0,1.2945155792213658,4,-1.6961248346964726
6,,24.555,-81.7522,1.2,30.100000000000005,-0.5882859944651415,130.0,14.09,0.0,1.2945155792213658,13,-1.6961248346964726
7,,25.7906,-80.3164,8.8,23.099999999999998,-0.7716491097700643,130.0,19.01,0.0,-1.5390612457067223,19,1.4332456293189315
7,,25.7906,-80.3164,8.8,24.200000000000003,0.45442067614941933,130.0,23.04,0.0,-1.1342645564312812,7,1.4332456293189315
7,,25.7906,-80.3164,8.8,18.899999999999995,-0.3419773321152452,130.0,19.91,0.0,-1.1342645564312812,17,1.4332456293189315
7,,25.7906,-80.3164,8.8,23.099999999999998,0.5146294602793936,130.0,25.05,0.0,-0.72946786715584,8,1.4332456293189315
7,,25.7906,-80.3164,8.8,25.100000000000005,-0.5253404474201679,130.0,19.91,0.0,-0.72946786715584,29,1.4332456293189315
7,,25.7906,-80.3164,8.8,26.599999999999998,-0.5253404474201679,130.0,21.92,0.0,-0.3246711778803988,1,1.4332456293189315
7,,25.7906,-80.3164,8.8,25.300000000000004,1.5545993679789558,130.0,27.07,0.0,-0.3246711778803988,22,1.4332456293189315
7,,25.7906,-80.3164,8.8,26.2,-0.5882859944651415,130.0,21.92,0.0,0.08012551139504238,9,1.4332456293189315
7,,25.7906,-80.3164,8.8,26.799999999999997,-0.4651316632901934,130.0,23.04,0.0,0.08012551139504238,11,1.4332456293189315
7,,25.7906,-80.3164,8.8,27.9,2.4112061603735953,130.0,31.09,0.0,0.08012551139504238,19,1.4332456293189315
7,,25.7906,-80.3164,8.8,28.800000000000004,-0.5882859944651415,130.0,17.0,0.17,0.08012551139504238,26,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.0,-0.4651316632901934,130.0,21.03,0.01,0.08012551139504238,27,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.400000000000002,-0.6484947785951162,130.0,21.92,0.0,0.08012551139504238,29,1.4332456293189315
7,,25.7906,-80.3164,8.8,27.399999999999995,-0.09840543268034792,130.0,19.91,0.0,0.4849222006704836,10,1.4332456293189315
7,,25.7906,-80.3164,8.8,28.200000000000003,-0.5882859944651415,130.0,23.94,0.19,0.4849222006704836,15,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.699999999999996,0.9415644750192139,130.0,27.07,0.0,0.4849222006704836,23,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.899999999999995,0.5146294602793936,130.0,21.03,0.0,0.4849222006704836,25,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.0,0.08495768262457505,130.0,23.04,0.0,0.4849222006704836,26,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.400000000000002,0.024748898494600245,130.0,29.08,1.69,0.8897188899459247,10,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.700000000000003,-0.03545988563537432,130.0,23.04,0.0,1.2945155792213658,3,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.400000000000002,1.0045100220641876,130.0,25.95,0.03,1.2945155792213658,7,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.900000000000002,-0.03545988563537432,130.0,29.97,0.45,1.6993122684968072,1,1.4332456293189315
10,,27.9619,-82.5403,5.8,20.700000000000003,-0.8948034409450125,130.0,14.99,0.0,-1.5390612457067223,12,-0.13143960268877047
10,,27.9619,-82.5403,5.8,27.5,-0.09840543268034792,130.0,23.94,0.0,0.08012551139504238,3,-0.13143960268877047
10,,27.9619,-82.5403,5.8,25.599999999999998,-0.8318578939000388,130.0,36.91,0.15,0.4849222006704836,14,-0.13143960268877047
10,,27.9619,-82.5403,5.8,26.599999999999998,-0.5253404474201679,130.0,29.97,0.29,0.4849222006704836,19,-0.13143960268877047
10,,27.9619,-82.5403,5.8,28.899999999999995,-0.2817685479852707,130.0,31.09,0.25,0.4849222006704836,30,-0.13143960268877047
10,,27.9619,-82.5403,5.8,28.600000000000005,-0.5882859944651415,130.0,19.01,0.0,0.8897188899459247,15,-0.13143960268877047
10,,27.9619,-82.5403,5.8,28.299999999999997,-0.9550122250749871,130.0,21.92,0.01,1.2945155792213658,24,-0.13143960268877047
11,,27.6531,-80.2428,8.5,22.5,0.2683207979294978,130.0,27.07,0.01,-1.5390612457067223,2,-1.6961248346964726
11,,27.6531,-80.2428,8.5,17.700000000000003,-0.6484947785951162,130.0,17.0,0.0,-1.5390612457067223,6,-1.6961248346964726
11,,27.6531,-80.2428,8.5,20.0,-0.03545988563537432,130.0,27.07,0.2,-1.1342645564312812,7,-1.6961248346964726
11,,27.6531,-80.2428,8.5,20.900000000000002,-0.5253404474201679,130.0,17.0,0.24,-1.1342645564312812,14,-1.6961248346964726
11,,27.6531,-80.2428,8.5,23.5,1.5545993679789558,130.0,29.08,0.0,-1.1342645564312812,27,-1.6961248346964726
11,,27.6531,-80.2428,8.5,23.7,0.8211469067592648,130.0,25.95,0.0,-1.1342645564312812,28,-1.6961248346964726
11,,27.6531,-80.2428,8.5,17.5,-0.2817685479852707,130.0,17.0,0.0,-0.72946786715584,21,-1.6961248346964726
11,,27.6531,-80.2428,8.5,21.599999999999998,0.3914751291044457,130.0,25.95,0.0,-0.3246711778803988,26,-1.6961248346964726
11,,27.6531,-80.2428,8.5,25.900000000000002,0.9415644750192139,130.0,29.97,0.0,-0.3246711778803988,27,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.900000000000002,1.5545993679789558,130.0,27.07,0.13,-0.3246711778803988,29,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.600000000000005,1.0647188061941624,130.0,23.94,0.0,0.08012551139504238,20,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.299999999999997,0.08495768262457505,130.0,21.03,0.0,0.4849222006704836,13,-1.6961248346964726
11,,27.6531,-80.2428,8.5,25.300000000000004,-0.3419773321152452,130.0,23.04,0.0,0.4849222006704836,17,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.699999999999996,1.800908030328852,130.0,35.12,0.0,0.4849222006704836,21,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.800000000000004,0.8211469067592648,130.0,25.05,0.0,0.4849222006704836,22,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.099999999999998,0.3914751291044457,130.0,25.95,0.0,0.4849222006704836,24,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.5,0.08495768262457505,130.0,23.04,0.0,0.4849222006704836,26,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.200000000000003,-0.5882859944651415,130.0,23.04,0.0,0.8897188899459247,18,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.799999999999997,-1.0781665562499352,130.0,18.12,0.0,0.8897188899459247,23,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.699999999999996,0.2683207979294978,130.0,23.94,0.0,1.2945155792213658,5,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.899999999999995,1.0647188061941624,130.0,27.07,0.0,1.2945155792213658,8,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.700000000000003,-0.3419773321152452,130.0,21.92,0.0,1.2945155792213658,12,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.0,-0.22155976385529608,130.0,19.01,1.55,1.2945155792213658,15,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.200000000000003,-0.9550122250749871,130.0,19.91,0.0,1.2945155792213658,17,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.399999999999995,-0.2817685479852707,130.0,21.03,0.0,1.6993122684968072,13,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.199999999999996,-0.5253404474201679,130.0,17.0,0.05,1.6993122684968072,14,-1.6961248346964726
12,,26.6847,-80.0994,5.8,23.5,1.0045100220641876,130.0,23.94,0.0,-1.5390612457067223,1,-0.13143960268877047
12,,26.6847,-80.0994,5.8,21.599999999999998,0.3914751291044457,130.0,23.94,0.0,-1.1342645564312812,18,-0.13143960268877047
12,,26.6847,-80.0994,5.8,22.299999999999997,1.371236252674033,130.0,33.11,1.7,-1.1342645564312812,22,-0.13143960268877047
12,,26.6847,-80.0994,5.8,22.299999999999997,0.14790322966954816,130.0,25.05,0.02,-0.72946786715584,8,-0.13143960268877047
12,,26.6847,-80.0994,5.8,19.699999999999996,-0.7716491097700643,130.0,21.03,0.0,-0.72946786715584,21,-0.13143960268877047
12,,26.6847,-80.0994,5.8,25.300000000000004,0.5748382444093685,130.0,27.07,0.0,-0.3246711778803988,5,-0.13143960268877047
12,,26.6847,-80.0994,5.8,24.699999999999996,1.9842711456337747,130.0,27.96,0.0,-0.3246711778803988,21,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.799999999999997,2.780669153898439,130.0,29.08,0.0,-0.3246711778803988,29,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.100000000000005,3.2705497156832335,130.0,34.0,0.13,-0.3246711778803988,30,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.5,1.1276643532391355,130.0,25.05,0.01,0.08012551139504238,4,-0.13143960268877047
12,,26.6847,-80.0994,5.8,26.700000000000003,0.637783791454342,130.0,27.07,0.0,0.08012551139504238,22,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.200000000000003,-0.6484947785951162,130.0,19.01,0.0,0.08012551139504238,27,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.400000000000002,0.208112013799523,130.0,21.92,0.0,0.08012551139504238,30,-0.13143960268877047
12,,26.6847,-80.0994,5.8,27.800000000000004,0.3914751291044457,130.0,23.04,0.2,0.4849222006704836,2,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.099999999999998,1.7379624832838785,130.0,36.01,0.17,0.4849222006704836,19,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.299999999999997,1.0045100220641876,130.0,25.95,0.0,0.4849222006704836,24,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.200000000000003,0.5748382444093685,130.0,23.04,0.0,0.4849222006704836,26,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.200000000000003,-0.4651316632901934,130.0,18.12,0.0,0.8897188899459247,7,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.600000000000005,-1.1383753403799097,130.0,23.94,0.57,0.8897188899459247,8,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.799999999999997,0.9415644750192139,130.0,25.05,0.0,0.8897188899459247,10,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.200000000000003,-0.8318578939000388,130.0,21.92,0.02,0.8897188899459247,18,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.299999999999997,-0.7114403256400897,130.0,33.11,0.03,0.8897188899459247,19,-0.13143960268877047
12,,26.6847,-80.0994,5.8,28.600000000000005,-0.15861421681032248,130.0,21.03,0.44,0.8897188899459247,23,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.200000000000003,-0.3419773321152452,130.0,21.03,0.0,0.8897188899459247,24,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.200000000000003,0.14790322966954816,130.0,25.05,0.0,1.2945155792213658,3,-0.13143960268877047
